TmStamp + TZ,Date,Time,GHI [W/m2],DfHI [W/m2],DNI [W/m2],Diff_Fraction,SolarZenith [°],SolarAzimuth [°],AirMass,Wspd [m/s],HSAT_Gpoa [W/m2],FT_Gpoa [W/m2],Tamb [°C],HSAT_Tmod [°C],DC_Imp_HSAT_T8_Total [A],DC_Imp_HSAT_T7_Total [A],DC_Imp_FT_T16_Total [A],DC_Imp_FT_T15_Total [A],DC_Vmp_HSAT_T8 [V],DC_Vmp_HSAT_T7 [V],DC_Vmp_FT_T16 [V],DC_Vmp_FT_T15 [V],AC_Pwr_FT [W],AC_Pwr_HSAT [W],HSAT_T7_angle [°],HSAT_T8_angle [°]
2020-02-23 15:30:00+01:00,2020-02-23,3:30:00 PM,69.056941181,69.114383019,0.3198974681,1.0006110324,76.698888821,228.88333333,4.2020555523,3.9000000954,53.533333333,70.733333333,7.6533333333,8.42,2.0353333333,2.0813333333,2.7013333333,2.7133333333,708.47266667,710.992,718.844,723.74133333,3828,2866.6666667,59.333333588,59.633333333
2020-02-23 15:45:00+01:00,2020-02-23,3:45:00 PM,24.845429479,24.743259684,0.0390731809,0.993112178,78.319333225,232.27888879,4.7523777803,2.7000000477,21.2,28.8,7.66,8.1866666667,0.844,0.8613333333,1.172,1.1726666667,695.02933333,695.97666667,705.07666667,701.44,1577.3333333,1137.3333333,44.813332876,45.38666687
2020-02-23 16:00:00+01:00,2020-02-23,4:00:00 PM,33.083138604,33.065320778,-0.031657862,1.000503242,80.011666785,235.61444465,5.5057333257,1.2000000477,23.733333333,22.6,6.9533333333,7.1533333333,0.9426666667,0.9666666667,0.9346666667,0.9426666667,672.86333333,669.85133333,674.694,671.47066667,1198.6666667,1252.6666667,32.360000356,32.513333766
2020-02-23 16:15:00+01:00,2020-02-23,4:15:00 PM,32.44243145,32.602525965,0.2262656539,1.0049365977,81.76852222,238.89777764,6.5845666991,2.7000000477,31.733333333,29.2,6.8133333333,7.44,1.1626666667,1.1886666667,1.0933333333,1.1226666667,703.73133333,705.52533333,701.92333333,694.93866667,1472,1606,23.586666616,23.866666667
2020-02-23 16:30:00+01:00,2020-02-23,4:30:00 PM,31.907629712,31.983731461,0.2113020846,1.0022866057,83.578000217,242.12777812,8.2299666988,2.2999999523,33.133333333,32.266666667,6.98,7.06,1.2393333333,1.26,1.232,1.2513333333,702.42733333,702.76466667,702.55333333,697.62,1658.6666667,1702.6666667,16.393333371,16.640000089
2020-02-23 16:45:00+01:00,2020-02-23,4:45:00 PM,15.720173507,15.860946157,0.2148666132,1.0093692727,85.426655579,245.31666667,10.97277778,0.5,16.333333333,15.6,6.9533333333,6.7133333333,0.6166666667,0.6133333333,0.6146666667,0.6106666667,694.03933333,696.02466667,678.18,688.01933333,762.66666667,804.66666667,10.286666711,10.413333416
2020-02-23 17:00:00+01:00,2020-02-23,5:00:00 PM,8.511639203,8.6841241307,0.2054987461,1.022317689,87.286721971,248.46777785,16.145000097,1.5,9.0666666667,8.1333333333,7.0666666667,6.6733333333,0.3473333333,0.3486666667,0.3286666667,0.336,668.942,671.556,665.53666667,659.01733333,380,429.33333333,4.3000000382,4.4933333114
2020-02-24 07:30:00+01:00,2020-02-24,7:30:00 AM,29.56433612,24.143985409,105.48145663,0.8287747224,87.727244653,110.36666675,18.334666591,2.2000000477,18.333333333,22.866666667,6.72,4.32,0.7033333333,0.7153333333,0.8993333333,0.832,689.03066667,695.09,698.02133333,697.61866667,1154.6666667,938,-1.833333348,-2.093333339
2020-02-24 07:45:00+01:00,2020-02-24,7:45:00 AM,54.594668113,40.524264611,172.34344618,0.7485529171,85.86000061,113.50333328,12.06744442,2.2000000477,38.6,56.2,7.0666666667,4.9466666667,1.3993333333,1.6533333333,1.7913333333,1.5826666667,714.76733333,736.03,745.25333333,745.00933333,2450.6666667,2170.6666667,-7.906666692,-7.866666667
2020-02-24 08:00:00+01:00,2020-02-24,8:00:00 AM,76.423922009,56.959715737,171.23285133,0.7537170258,83.992955271,116.6766666,8.8639888869,2.5,68.533333333,101.8,7.26,5.8,2.4886666667,3.6193333333,3.328,2.728,745.88266667,747.06533333,749.35666667,749.16933333,4478,4515.3333333,-13.44000003,-13.49333337
2020-02-24 08:15:00+01:00,2020-02-24,8:15:00 AM,107.3080697,77.24584554,209.18432532,0.7230641994,82.159899902,119.89222234,6.9911889023,2,165.46666667,160.06666667,7.5066666667,7.12,4.6586666667,5.812,4.9573333333,4.2426666667,745.55733333,761.546,749.36666667,749.16133333,6848,7897.3333333,-19.59333305,-19.78666674
2020-02-24 08:30:00+01:00,2020-02-24,8:30:00 AM,117.28313955,89.388133325,156.61438039,0.7628381504,80.373555417,123.15777774,5.7888444371,1.6000000238,185.26666667,166.86666667,7.62,8.12,6.0326666667,6.658,5.3966666667,4.718,729.50533333,757.12933333,745.40666667,745.30333333,7507.3333333,9424,-26.58666687,-26.58666636
2020-02-24 08:45:00+01:00,2020-02-24,8:45:00 AM,138.09723969,100.26728736,181.72507968,0.7277410044,78.648777686,126.47444475,4.9605111016,2.2999999523,231.53333333,197.86666667,7.8066666667,9.6066666667,8.3466666667,8.3206666667,6.4966666667,5.8206666667,743.092,760.5,748.79533333,748.62933333,9177.3333333,12524,-35.19333331,-35.17999992
2020-02-24 09:00:00+01:00,2020-02-24,9:00:00 AM,156.5211068,115.62078688,172.90445133,0.7416118734,76.993777635,129.85222185,4.3609999869,4.3000001907,288.26666667,239,8.0533333333,12.5,10.503333333,10.364666667,7.964,7.8433333333,749.07933333,755.00666667,750.472,750.18466667,11818.666667,15688.666667,-47.87999954,-47.85333354
2020-02-24 09:15:00+01:00,2020-02-24,9:15:00 AM,161.21331584,133.96786609,99.863946788,0.8319736673,75.416444397,133.29111091,3.9117888874,3.5,235.6,214.13333333,8.2733333333,13.253333333,8.6306666667,8.4346666667,7.316,7.292,743.71133333,750.16,746.59466667,746.45066667,10850.666667,12708,-59.81333313,-59.91999995
2020-02-24 09:30:00+01:00,2020-02-24,9:30:00 AM,192.34928674,159.75572917,109.44170541,0.8313528094,73.925888994,136.79888899,3.5663000213,1.6000000238,265.26666667,255.8,8.6,13.74,9.8,9.5433333333,8.8093333333,8.7866666667,738.018,751.14933333,747.89133333,747.672,13103.333333,14324,-59.96666692,-60.2
2020-02-24 09:45:00+01:00,2020-02-24,9:45:00 AM,230.08980696,178.92613034,162.1199295,0.7779463563,72.528777991,140.36777785,3.2944555574,2.4000000954,314.4,312.4,8.92,15.306666667,11.628,11.372,10.749333333,10.76,737.18933333,751.444,748.22466667,747.93,16020,17006,-60.01333338,-59.97333349
2020-02-24 10:00:00+01:00,2020-02-24,10:00:00 AM,246.47210982,198.22886013,142.27286402,0.8049189786,71.233222114,144.01111128,3.0776777771,3.2999999523,319.26666667,340.13333333,9.1666666667,16.533333333,11.777333333,11.619333333,11.833333333,11.866666667,736.54066667,747.418,744.53133333,744.20333333,17553.333333,17223.333333,-60.12666677,-60.01333338
2020-02-24 10:15:00+01:00,2020-02-24,10:15:00 AM,236.43794505,204.39209696,86.39099511,0.8669510007,70.047000037,147.72222171,2.9038111051,2.2999999523,248.86666667,289.26666667,9.16,15.953333333,9.2553333333,9.1386666667,10.244666667,10.248,732.542,744.722,742.254,741.82533333,15142.666667,13496.666667,-58.51999969,-58.53333359
2020-02-24 10:30:00+01:00,2020-02-24,10:30:00 AM,249.44571652,224.20377079,63.722346814,0.9026768261,68.976555718,151.49888899,2.7641888883,1.2999999523,256.66666667,310.2,8.8266666667,13.8,9.4486666667,9.418,10.985333333,11.024666667,736.30333333,747.72133333,742.492,742.042,16258,13925.333333,-54.58000005,-54.89333318
2020-02-24 10:45:00+01:00,2020-02-24,10:45:00 AM,242.92875214,218.5711341,59.060957942,0.9027027481,68.029555427,155.33888889,2.6518666691,4,234.93333333,294.6,8.6533333333,12.3,8.5833333333,8.656,10.492666667,10.557333333,741.03466667,747.398,745.378,745.228,15621.333333,12742,-49.67333349,-49.65999908
2020-02-24 11:00:00+01:00,2020-02-24,11:00:00 AM,241.86257799,221.74608612,46.83954854,0.9179827001,67.211222246,159.23888906,2.5620555613,1.3999999762,241.86666667,302.4,8.86,12.626666667,8.854,8.8546666667,10.752666667,10.85,737.48266667,750.188,744.99733333,744.79133333,16030.666667,13074.666667,-44.94666646,-45.22666651
2020-02-24 11:15:00+01:00,2020-02-24,11:15:00 AM,239.88729536,226.12221425,30.664364166,0.9428636975,66.528111182,163.18888872,2.4922666629,3.2000000477,233,284,8.5,12.4,8.51,8.59,10.25,10.35,739.07,748.63,741.9,742.4,15200,12620,-38.8600001,-39.01999995
2020-02-24 11:30:00+01:00,2020-02-24,11:30:00 AM,243.72308451,228.97665371,32.644085513,0.9397688283,65.984778002,167.18222215,2.4394777801,4.1999998093,,,,,,,,,,,,,,,-32.81999995,-32.84666723
2020-02-24 11:45:00+01:00,2020-02-24,11:45:00 AM,229.82929298,221.61125285,17.451005514,0.9648978558,65.585777622,171.21333313,2.402133335,1.2999999523,,,,,,,,,,,,,,,-25.3399999,-25.51333338
2020-02-24 12:00:00+01:00,2020-02-24,12:00:00 PM,211.76601902,208.3985945,6.7353314069,0.9841397524,65.333333927,175.26888902,2.3792777777,0.5,,,,,,,,,,,,,,,-17.70666688,-17.47333342
2020-02-24 12:15:00+01:00,2020-02-24,12:15:00 PM,185.07261505,182.51430495,5.2026593122,0.986602164,65.230109914,179.33777754,2.3697777324,3.7000000477,,,,,,,,,,,,,,,-8.946666622,-8.993333292
2020-02-24 12:30:00+01:00,2020-02-24,12:30:00 PM,161.43000081,160.76854774,1.2806066599,0.9959591058,65.276888529,183.40666656,2.3737555398,1.8999999762,,,,,,,,,,,,,,,-0.199999984,-0.066666683
2020-02-24 12:45:00+01:00,2020-02-24,12:45:00 PM,141.42100813,141.15300412,0.5779610342,0.9981217643,65.473222351,187.46888885,2.3910555575,1.6000000238,,,,,,,,,,,,,,,9.1133333524,9.2266666571
2020-02-24 13:00:00+01:00,2020-02-24,1:00:00 PM,138.98382687,138.78345218,0.6066635585,0.9985626817,65.817111206,191.51111111,2.4221888887,1.2999999523,,,,,,,,,,,,,,,18.166666603,17.600000064
2020-02-24 13:15:00+01:00,2020-02-24,1:15:00 PM,147.53112725,147.39281667,0.6753860179,0.9990465151,66.306333415,195.51999986,2.4679777728,3.0999999046,,,,,,,,,,,,,,,26.880000051,26.180000051
2020-02-24 13:30:00+01:00,2020-02-24,1:30:00 PM,147.67943064,147.46304321,0.7504324512,0.9985481613,66.93700002,199.48555569,2.529966667,2.5999999046,,,,,,,,,,,,,,,34.626666387,33.866666158
2020-02-24 13:45:00+01:00,2020-02-24,1:45:00 PM,142.20668233,141.67225308,1.0857182735,0.9962299777,67.704888746,203.40888909,2.6109777768,1.5,,,,,,,,,,,,,,,41.999999746,40.566666921
2020-02-24 14:00:00+01:00,2020-02-24,2:00:00 PM,141.03394979,140.58788605,1.1543229699,0.9968295097,68.603666602,207.2733334,2.7132111099,1.2000000477,,,,,,,,,,,,,,,48.346666209,46.860000102
2020-02-24 14:15:00+01:00,2020-02-24,2:15:00 PM,122.97115462,122.80256568,0.4821960765,0.9986987876,69.627666897,211.07222256,2.8404999971,2.7000000477,,,,,,,,,,,,,,,53.920000458,51.700000509
2020-02-24 14:30:00+01:00,2020-02-24,2:30:00 PM,92.017515818,92.089736345,0.2300013772,1.0008362492,70.770555539,214.81000044,2.9993111001,1.7000000477,,,,,,,,,,,,,,,58.68666687,56.753333282
2020-02-24 14:45:00+01:00,2020-02-24,2:45:00 PM,71.537754864,71.64209866,0.2396292422,1.0014905738,72.024999746,218.47777761,3.1964111143,2.5999999046,,,,,,,,,,,,,,,60.053333028,60.293333181
2020-02-24 15:00:00+01:00,2020-02-24,3:00:00 PM,56.176642354,56.371479628,0.2332963163,1.0035089665,73.383666653,222.07888896,3.4431777928,0,,,,,,,,,,,,,,,59.819999695,60.179999797
2020-02-24 15:15:00+01:00,2020-02-24,3:15:00 PM,45.372587416,45.542014228,0.2063069149,1.0037180887,74.83866645,225.61333347,3.7555222193,1.2999999523,,,,,,,,,,,,,,,59.539999898,60.013333384
2020-02-24 15:30:00+01:00,2020-02-24,3:30:00 PM,39.171432622,39.319639418,0.1758305661,1.0037844883,76.382777829,229.08000014,4.1574888786,1.3999999762,,,,,,,,,,,,,,,59.58666687,59.780000559
2020-02-24 15:45:00+01:00,2020-02-24,3:45:00 PM,32.922449493,33.073368284,0.1731726703,1.0045769466,78.007555644,232.48000014,4.6878889084,1.2999999523,,,,,,,,,,,,,,,47.106666056,47.039999898
2020-02-24 16:00:00+01:00,2020-02-24,4:00:00 PM,25.281847657,25.480955654,0.1601263761,1.0079613553,79.70511144,235.82333323,5.4098111047,0.8000000119,,,,,,,,,,,,,,,33.766666667,33.606666438
2020-02-24 16:15:00+01:00,2020-02-24,4:15:00 PM,20.521364678,20.703357951,0.1515536359,1.0088894129,81.465699938,239.10777791,6.4370444457,0.6999999881,,,,,,,,,,,,,,,24.540000153,24.719999949
2020-02-24 16:30:00+01:00,2020-02-24,4:30:00 PM,15.938846323,16.132673486,0.1637799209,1.0123788754,83.281777785,242.34666646,7.9883000109,1,,,,,,,,,,,,,,,17.360000038,17.239999771
2020-02-24 16:45:00+01:00,2020-02-24,4:45:00 PM,11.749032646,11.932345263,0.1566967275,1.0158006284,85.136922116,245.54000024,10.537444475,1.8999999762,,,,,,,,,,,,,,,11.200000064,11.093333308
2020-02-24 17:00:00+01:00,2020-02-24,5:00:00 PM,6.4624368138,6.6131748093,0.135777566,1.025380822,87.007221646,248.69222209,15.248555448,0.8999999762,,,,,,,,,,,,,,,5.4666666826,5.4800000191
2020-02-25 07:30:00+01:00,2020-02-25,7:30:00 AM,7.9380888568,7.9788721826,0.4758402261,1.0027295159,87.423421987,110.19777764,16.543555609,3.2999999523,7,6.3333333333,7.7066666667,7.4866666667,0.2573333333,0.2613333333,0.27,0.2713333333,603.99933333,593.53066667,604.68866667,588.51,269.33333333,282,-2.566666649,-2.993333305
2020-02-25 07:45:00+01:00,2020-02-25,7:45:00 AM,27.0962144,26.504754607,9.3112515728,0.9870195276,85.541589016,113.34111125,11.097999965,4.5,23.2,23.666666667,7.9266666667,7.5333333333,0.816,0.8413333333,0.8666666667,0.8506666667,685.20333333,686.98,680.284,677.58466667,1107.3333333,1106,-8.706666629,-8.693333403
2020-02-25 08:00:00+01:00,2020-02-25,8:00:00 AM,25.070958816,24.646783786,5.2806240468,0.9859275513,83.666488393,116.51777768,8.2533444352,2.2999999523,25.933333333,26.133333333,7.96,7.74,0.9453333333,1.0213333333,0.9846666667,0.962,704.79933333,702.23133333,702.33333333,695.98066667,1296.6666667,1346,-14.28666674,-14.33333327
2020-02-25 08:15:00+01:00,2020-02-25,8:15:00 AM,52.351152844,52.333905792,0.3110951607,1.0001121336,81.8253223,119.73888889,6.5640555594,3.4000000954,48.666666667,44.733333333,8.0466666667,8.0733333333,1.7733333333,1.7993333333,1.6513333333,1.6746666667,703.69333333,706.992,703.82066667,702.46266667,2266.6666667,2488.6666667,-20.62666677,-20.56666679
2020-02-25 08:30:00+01:00,2020-02-25,8:30:00 AM,78.343494585,71.557021968,34.892998666,0.939020443,80.03677792,123.00888884,5.4651444382,4.6999998093,103.26666667,96.466666667,8.2533333333,8.92,3.5613333333,3.7346666667,3.3826666667,3.1766666667,718.67133333,722.87133333,717.244,724.04466667,4632.6666667,5386.6666667,-27.79999987,-27.83999977
2020-02-25 08:45:00+01:00,2020-02-25,8:45:00 AM,87.084683482,86.361075931,1.7342139385,0.9926642166,78.307777659,126.33444451,4.7022444195,2.7999999523,83.266666667,83.933333333,8.2866666667,9.56,3.0193333333,3.0493333333,3.032,3.0373333333,721.936,725.80533333,716.474,718.52866667,4279.3333333,4364.6666667,-36.69333344,-36.77333336
2020-02-25 09:00:00+01:00,2020-02-25,9:00:00 AM,87.338695357,84.885849847,7.0907960458,0.9746051292,76.648888991,129.71777802,4.1470666594,2.7000000477,87,91.333333333,8.4266666667,9.76,3.18,3.1766666667,3.2453333333,3.2226666667,725.088,728.87133333,717.97666667,720.28133333,4576.6666667,4570.6666667,-50.45333328,-50.57333349
2020-02-25 09:15:00+01:00,2020-02-25,9:15:00 AM,138.52004183,122.83228938,56.087007961,0.9159269565,75.068333266,133.16777818,3.7278111219,3.5999999046,195.33333333,175.06666667,8.6266666667,10.626666667,7.278,7.0373333333,5.9126666667,5.9213333333,732.754,742.066,734.104,740.686,8616,10278,-60.09333344,-60.1399999
2020-02-25 09:30:00+01:00,2020-02-25,9:30:00 AM,107.6737086,106.79367566,1.3401431732,0.99237404,73.573889075,136.67999997,3.404499997,3.7000000477,116.53333333,124.2,8.5733333333,10.653333333,4.3633333333,4.3106666667,4.5153333333,4.5226666667,733.99066667,738.316,734.21866667,738.516,6568.6666667,6332.6666667,-59.99333267,-59.98000005
2020-02-25 09:45:00+01:00,2020-02-25,9:45:00 AM,121.96134228,95.677230242,84.941992613,0.9075674444,72.173444197,140.26444448,3.1490777731,5.0999999046,73.733333333,93.866666667,8.2466666667,9.0133333333,2.8126666667,2.7813333333,3.4826666667,3.3,718.28,722.82466667,720.994,727.68466667,4859.3333333,4033.3333333,-60.05999985,-60.10666631
2020-02-25 10:00:00+01:00,2020-02-25,10:00:00 AM,190.99399185,160.45510279,91.337476924,0.9096459385,70.87533315,143.91777802,2.9451555596,3.7000000477,313.8,324.06666667,8.8133333333,11.506666667,11.345333333,11.311333333,10.804,10.772,744.69133333,748.27533333,743.254,753.66266667,16035.333333,16714.666667,-59.9399999,-60.12666677
2020-02-25 10:15:00+01:00,2020-02-25,10:15:00 AM,170.13392707,163.08582306,17.116299553,0.9665534278,69.685888841,147.63888838,2.7816555527,5.4000000954,135,164.46666667,8.4933333333,10.493333333,5.038,5.064,6.014,6.0253333333,737.884,742.85666667,737.028,741.88133333,8798,7436,-58.50666656,-58.6200002
2020-02-25 10:30:00+01:00,2020-02-25,10:30:00 AM,194.02551032,168.37494083,64.375212581,0.915154168,68.61266666,151.42888896,2.6494555632,4.5,198.33333333,247.46666667,8.6,10.546666667,7.3113333333,7.3086666667,8.6706666667,8.69,737.246,744.10466667,741.21733333,745.04666667,12798.666667,10746.666667,-54.15999959,-54.7200002
2020-02-25 10:45:00+01:00,2020-02-25,10:45:00 AM,105.78721924,105.64766947,0.391735955,0.9985895707,67.662444475,155.28444451,2.5432888905,4.3000001907,107.53333333,127.53333333,8.9866666667,11.653333333,4.04,4.0213333333,4.6333333333,4.66,727.64866667,734.612,731.66733333,736.90666667,6810,5888,-49.60666682,-49.34666672
2020-02-25 11:00:00+01:00,2020-02-25,11:00:00 AM,156.69586097,153.88873783,7.2234884443,0.988491161,66.8434444,159.19555579,2.4585888863,1.6000000238,113.6,144.73333333,8.88,10.1,4.2426666667,4.3166666667,5.3953333333,5.3706666667,731.92333333,735.75333333,728.174,731.836,7798,6263.3333333,-44.50666656,-44.65999985
2020-02-25 11:15:00+01:00,2020-02-25,11:15:00 AM,179.45186581,178.62787001,1.7876843168,0.9956739598,66.159000142,163.15999993,2.3921777778,4.9000000954,158,186,9.2266666667,11.073333333,5.8013333333,5.8833333333,6.8146666667,6.8486666667,736.43733333,740.48533333,735.61,737.96866667,9957.3333333,8590.6666667,-38.71999944,-38.75999959
2020-02-25 11:30:00+01:00,2020-02-25,11:30:00 AM,243.98935835,233.68937887,21.036835032,0.968467378,65.614777713,167.17222205,2.3422777732,5.3000001907,233.06666667,273.53333333,9.5866666667,12.3,8.4846666667,8.5813333333,9.882,9.9506666667,737.78933333,743.038,739.74133333,747.90933333,14656,12450.666667,-32.24000003,-32.32000033
2020-02-25 11:45:00+01:00,2020-02-25,11:45:00 AM,166.00147239,164.04695867,3.2869272185,0.9891674022,65.215666453,171.21666684,2.306766669,1.7000000477,158,171.2,9.2933333333,12.246666667,5.8386666667,5.9733333333,6.3353333333,6.3686666667,735.68533333,737.402,734.04733333,735.77733333,9248.6666667,8656,-25.07333323,-25.07333323
2020-02-25 12:00:00+01:00,2020-02-25,12:00:00 PM,410.81390144,285.25721385,289.71819423,0.7461022586,64.963666789,175.28999973,2.2844111178,2.0999999046,331.73333333,472.86666667,9.82,13.086666667,11.87,12.114,16.843333333,17.13,740.302,743.762,745.712,740.94333333,24998,17776,-17.49999975,-17.25333341
2020-02-25 12:15:00+01:00,2020-02-25,12:15:00 PM,306.41615211,248.49188673,127.76418736,0.8515461869,64.861333126,179.37666609,2.2752333588,4.3000001907,339.66666667,487.53333333,10.333333333,15.506666667,11.763333333,11.909333333,16.706,17.128,734.11333333,743.92133333,740.53133333,728.47066667,24469.333333,17497.333333,-8.746666733,-8.379999876
2020-02-25 12:30:00+01:00,2020-02-25,12:30:00 PM,237.08879123,226.94859026,17.59809309,0.9672223502,64.909889052,183.46111111,2.278422247,4.0999999046,226.4,271.73333333,10.073333333,13.926666667,8.3266666667,8.426,10.159333333,9.9206666667,733.43866667,741.99066667,732.89533333,741.588,14939.333333,12232,-0.013333337,-0.093333344
2020-02-25 12:45:00+01:00,2020-02-25,12:45:00 PM,218.88952738,214.37204556,6.9684573097,0.9806782855,65.108777788,187.54000007,2.2945666764,4.4000000954,219.53333333,260.6,9.8133333333,12.786666667,8.1493333333,8.2253333333,9.654,9.612,731.42866667,742.334,732.81066667,741.78666667,14004,12051.333333,9.6333333969,9.453333346
2020-02-25 13:00:00+01:00,2020-02-25,1:00:00 PM,255.09875166,152.5912462,184.02392147,0.7555839383,65.455222405,191.59666663,2.3243222237,6,228.66666667,285.66666667,9.4066666667,11.76,8.2326666667,8.3586666667,10.618,10.574,730.16266667,738.44866667,729.2,730.36533333,14965.333333,12117.333333,18.219999949,17.57999986
2020-02-25 13:15:00+01:00,2020-02-25,1:15:00 PM,154.2844774,147.81837964,9.9801323517,0.9631329781,65.947999827,195.62111104,2.3678111103,6.3000001907,186.93333333,245.86666667,9.1533333333,11.14,6.4733333333,6.5273333333,8.734,8.7513333333,740.73066667,748.44466667,742.84466667,743.314,12847.333333,9586,26.926666641,25.933333206
2020-02-25 13:30:00+01:00,2020-02-25,1:30:00 PM,63.748019515,63.617984539,-0.128972498,0.9980919182,66.582444594,199.60444455,2.4270666679,3.5999999046,67.666666667,70.933333333,8.96,9.8333333333,2.528,2.552,2.7433333333,2.7426666667,723.56333333,726.61333333,724.63266667,727.55133333,3928,3654,34.133333588,33.080000051
2020-02-25 13:45:00+01:00,2020-02-25,1:45:00 PM,171.93630214,151.25080905,48.515951183,0.9313642459,67.354222107,203.53666687,2.5035777781,3.7000000477,143.53333333,170.73333333,8.3133333333,9,5.3126666667,5.372,6.354,6.33,714.61466667,713.99866667,711.70266667,724.96266667,9304.6666667,7824.6666667,41.660000102,40.213333639
2020-02-25 14:00:00+01:00,2020-02-25,2:00:00 PM,260.96874678,194.99325121,166.18343967,0.8136140234,68.257777744,207.41555566,2.5997444444,5.5,310.46666667,369.86666667,9.0866666667,11.566666667,10.984666667,11.092,12.952,13.106666667,742.14066667,742.44733333,730.72533333,739.56933333,19035.333333,16244,47.979999797,46.146666972
2020-02-25 14:15:00+01:00,2020-02-25,2:15:00 PM,42.310870319,42.040374035,-0.120995902,0.99256561,69.287111155,211.22888896,2.7199999915,4.8000001907,68.066666667,83.4,8.7066666667,11.346666667,2.3453333333,2.424,2.9466666667,2.904,713.56733333,712.95266667,716.64533333,724.49066667,4215.3333333,3527.3333333,53.539999898,51.500000254
2020-02-25 14:30:00+01:00,2020-02-25,2:30:00 PM,58.040586302,57.632322566,0.3536326324,0.990808232,70.434777917,214.97555559,2.8689666589,4.1999998093,30.066666667,41.533333333,8.1866666667,8.4733333333,1.238,1.2393333333,1.7026666667,1.6773333333,687.32733333,684.15133333,697.99266667,704.16866667,2306,1674,58.186666616,56.51333313
2020-02-25 14:45:00+01:00,2020-02-25,2:45:00 PM,70.856553226,70.445055262,0.3168239908,0.9951974101,71.694666629,218.65222202,3.0535555548,7.3000001907,48.2,73.6,8.5333333333,8.7666666667,1.8833333333,1.9013333333,2.8553333333,2.844,702.056,704.04933333,719.88066667,723.41,4020.6666667,2633.3333333,60.126666768,59.826666514
2020-02-25 15:00:00+01:00,2020-02-25,3:00:00 PM,84.398408551,83.534565735,0.5308456901,0.9898107171,73.058555773,222.26555549,3.2850555526,5.6999998093,59.2,97.4,8.5266666667,8.88,2.238,2.294,3.664,3.61,715.232,717.88466667,727.60133333,730.78333333,5227.3333333,3201.3333333,60.279999797,60.020000203
2020-02-25 15:15:00+01:00,2020-02-25,3:15:00 PM,66.917064709,66.735499107,0.2396159493,0.997186625,74.518666755,225.80333354,3.5777666595,7.1999998093,46.2,65.533333333,8.56,8.96,1.7766666667,1.8153333333,2.514,2.5226666667,703.75133333,704.764,721.29933333,723.296,3566.6666667,2488.6666667,60.126667023,59.999999491
2020-02-25 15:30:00+01:00,2020-02-25,3:30:00 PM,53.809723642,53.743245252,0.0691344879,0.9985120767,76.067555576,229.27666711,3.953377774,5.8000001907,37.8,49.6,8.3266666667,8.5666666667,1.4773333333,1.5166666667,1.9666666667,1.9793333333,704.712,702.26866667,710.836,713.562,2747.3333333,2067.3333333,59.899999746,60.060000356
2020-02-25 15:45:00+01:00,2020-02-25,3:45:00 PM,61.343550958,61.36351081,0.219418237,1.0001687023,77.698444282,232.6866667,4.4470888668,7.6999998093,49.4,59,8.2266666667,8.44,1.878,1.914,2.2526666667,2.28,708.39733333,709.08666667,717.93066667,720.46266667,3191.3333333,2650,49.406666565,49.346667226
2020-02-25 16:00:00+01:00,2020-02-25,4:00:00 PM,66.814887577,66.369589996,0.6800514274,0.9934417811,79.401444668,236.03444451,5.116988892,6.9000000954,58.733333333,61.6,8.2666666667,8.3066666667,2.1753333333,2.2186666667,2.292,2.318,707.454,706.29733333,714.84466667,715.86466667,3232,3074.6666667,35.093333308,34.980000305
2020-02-25 16:15:00+01:00,2020-02-25,4:15:00 PM,34.992722427,34.756183211,0.1173265969,0.9931515707,81.170022074,239.32555542,6.0633888774,8.1000003815,38.4,40.133333333,8.1133333333,8.6266666667,1.388,1.4106666667,1.464,1.4766666667,702.58066667,701.76466667,708.39066667,708.11066667,2015.3333333,1922.6666667,25.759999975,25.659999847
2020-02-26 07:30:00+01:00,2020-02-26,7:30:00 AM,10.774127807,10.832197772,0.1354280431,1.0064115663,87.107411109,110.03111106,15.305111037,0.6000000238,9.6,8.6,4.7933333333,5.06,0.3466666667,0.35,0.3313333333,0.334,622.07866667,595.10333333,566.874,570.41733333,341.33333333,405.33333333,-3.673333355,-3.913333295
2020-02-26 07:45:00+01:00,2020-02-26,7:45:00 AM,16.621241517,16.616867415,0.189140778,0.9997523553,85.214533234,113.17888879,10.467888853,1.5,15.266666667,14.666666667,4.76,5.12,0.5546666667,0.5593333333,0.5526666667,0.5626666667,681.62466667,683.87466667,681.54066667,674.902,699.33333333,720,-9.606666724,-9.600000032
2020-02-26 08:00:00+01:00,2020-02-26,8:00:00 AM,17.623650911,17.579669762,0.1588478113,0.9973152439,83.332833947,116.3600001,7.8827222241,0.6999999881,16.066666667,15.6,4.64,5.0866666667,0.596,0.5966666667,0.5993333333,0.6006666667,684.46133333,682.886,681.84733333,677.072,759.33333333,772.66666667,-15.28000005,-15.35333316
2020-02-26 08:15:00+01:00,2020-02-26,8:15:00 AM,25.722177845,25.74265923,0.2079106815,1.0007038699,81.487166595,119.58888872,6.3225111114,0.6999999881,22.6,21.333333333,4.7,5.2066666667,0.8266666667,0.8193333333,0.8053333333,0.8113333333,692.89666667,698.37533333,696.222,695.45,1055.3333333,1110,-21.58000005,-21.61333338
