TmStamp + TZ,Date,Time,GHI [W/m2],DfHI [W/m2],DNI [W/m2],Diff_Fraction,SolarZenith [°],SolarAzimuth [°],AirMass,Wspd [m/s],HSAT_Gpoa [W/m2],FT_Gpoa [W/m2],Tamb [°C],HSAT_Tmod [°C],DC_Imp_HSAT_T8_Total [A],DC_Imp_HSAT_T7_Total [A],DC_Imp_FT_T16_Total [A],DC_Imp_FT_T15_Total [A],DC_Vmp_HSAT_T8 [V],DC_Vmp_HSAT_T7 [V],DC_Vmp_FT_T16 [V],DC_Vmp_FT_T15 [V],AC_Pwr_FT [W],AC_Pwr_HSAT [W],HSAT_T7_angle [°],HSAT_T8_angle [°],(1-COS)FT,(1+cos)FT,G-POA- FT-25,COS T (FT 25),SunHrs-FT ,,G-POA-HSAT7,COST (HSAT7),(1-COS)7,(1+cos)7,Gamma-HSAT7,,G-POA-HSAT8,COST (HSAT8),(1-COS)8,(1+cos)8,Gamma-HSAT8,GPOA-HSAT-AV,SunHrs-HSAT,GPOA_HSAT_Corrected
2020-03-16 13:00:00+01:00,3/16/2020,0.541666667,183.2468445,182.5198634,0.434846318,0.996046557,57.93122228,193.9944444,1.881233333,2.099999905,175.8,174.4,11.85333333,19.21333333,6.492,6.655333333,6.598666667,6.646666667,725.316,729.2713333,726.2126667,731.5486667,9528.666667,9483.333333,16.82666664,17.06666667,0.046846106,0.953153894,174.4,0.82869411,0.0436,,175.8,0.567526651,0.021407564,0.978592436,270,,175.8,0.567699525,0.022018041,0.977981959,270,175.8,0.04395,175.8
2020-03-16 13:15:00+01:00,3/16/2020,0.552083333,176.9325146,176.0332891,0.56940411,0.994968852,58.51544431,198.3466666,1.912499999,2.700000048,161.8666667,168,11.56666667,18.18666667,5.984,6.1,6.376666667,6.433333333,726.7433333,731.2126667,726.4413333,729.818,9200.666667,8728,23.7799998,23.24666659,0.046846106,0.953153894,168,0.815417633,0.042,,161.8666667,0.586164723,0.042449761,0.957550239,270,,161.8666667,0.585813123,0.040592913,0.959407087,270,161.8666667,0.040466667,161.8666667
2020-03-16 13:30:00+01:00,3/16/2020,0.5625,171.702495,170.9850054,0.457269365,0.995798792,59.25033332,202.6422224,1.953744445,2.900000095,150.6,161.8,11.36666667,17.69333333,5.584666667,5.695333333,6.130666667,6.17,723.6873333,726.7766667,724.9066667,729.5033333,8831.333333,8105.333333,30.113333,29.51333326,0.046846106,0.953153894,161.8,0.798593317,0.04045,,150.6,0.608274168,0.067482653,0.932517347,270,,150.6,0.607930027,0.06487946,0.93512054,270,150.6,0.03765,150.6
2020-03-16 13:45:00+01:00,3/16/2020,0.572916667,133.9444796,133.6643503,0.308596581,0.997874685,60.13000001,206.8622221,2.005855558,1.100000024,116.2,123.2,11.16,16.68666667,4.368666667,4.441333333,4.718666667,4.772,718.6226667,719.7506667,721.138,723.0486667,6757.333333,6263.333333,36.10666682,35.42666639,0.046846106,0.953153894,123.2,0.778304107,0.0308,,116.2,0.633269167,0.09603934,0.90396066,270,,116.2,0.632950714,0.09257095,0.90742905,270,116.2,0.02905,116.2
2020-03-16 14:00:00+01:00,3/16/2020,0.583333333,151.4011331,151.2657961,0.364716224,0.999112911,61.14744441,211.0011112,2.069922219,3.5,126.8,135.0666667,11.3,15.88666667,4.696666667,4.778666667,5.099333333,5.140666667,720.4786667,722.1773333,724.726,729.8153333,7336.666667,6765.333333,41.90666682,40.55333354,0.046846106,0.953153894,135.0666667,0.754627596,0.033766667,,126.8,0.660445863,0.127883083,0.872116917,270,,126.8,0.659944494,0.12009945,0.87990055,270,126.8,0.0317,126.8
2020-03-16 14:15:00+01:00,3/16/2020,0.59375,132.7732519,132.6124558,0.30459365,0.998772713,62.2946668,215.0544444,2.148100003,4.300000191,115.3333333,128,11.46,15.79333333,4.24,4.288,4.783333333,4.839333333,722.182,725.7953333,723.508,727.7493333,6880.666667,6104,46.88666662,45.75333328,0.046846106,0.953153894,128,0.727658797,0.032,,115.3333333,0.688959994,0.158278164,0.841721836,270,,115.3333333,0.68866425,0.151125607,0.848874393,270,115.3333333,0.028833333,115.3333333
2020-03-16 14:30:00+01:00,3/16/2020,0.604166667,105.7397354,105.7863829,0.228142938,1.000454199,63.56188884,219.0155558,2.242633332,1.799999952,83.73333333,98.73333333,11.53333333,14.66,3.134666667,3.179333333,3.794666667,3.835333333,716.262,720.9026667,715.112,717.4293333,5363.333333,4473.333333,51.27333323,50.41333338,0.046846106,0.953153894,98.73333333,0.697538396,0.024683333,,83.73333333,0.718297581,0.187197091,0.812802909,270,,83.73333333,0.718137013,0.181377667,0.818622333,270,83.73333333,0.020933333,83.73333333
2020-03-16 14:45:00+01:00,3/16/2020,0.614583333,117.7336751,118.0501502,0.307070994,1.002599069,64.94133377,222.8844447,2.357122223,2.900000095,87.46666667,99,11.40666667,13.81333333,3.256,3.282,3.765333333,3.818666667,714.1473333,718.7406667,714.6533333,716.0353333,5322,4632,56.11333338,54.54666672,0.046846106,0.953153894,99,0.664379899,0.02475,,87.46666667,0.74790455,0.22122403,0.77877597,270,,87.46666667,0.747840708,0.209980162,0.790019838,270,87.46666667,0.021866667,87.46666667
2020-03-16 15:00:00+01:00,3/16/2020,0.625,166.9710561,166.7853107,0.502005512,0.998888037,66.42355567,226.6633335,2.495311109,1.200000048,133.5333333,161.7333333,11.64666667,14.67333333,4.888,4.964,5.912,6.005333333,719.936,720.8253333,725.2806667,729.1246667,8554.666667,7021.333333,59.18666687,58.40666657,0.046846106,0.953153894,161.7333333,0.62832399,0.040433333,,133.5333333,0.777404289,0.243878631,0.756121369,270,,133.5333333,0.777360031,0.238056599,0.761943401,270,133.5333333,0.033383333,133.5333333
2020-03-16 15:15:00+01:00,3/16/2020,0.635416667,136.8397246,136.7087306,0.281200359,0.99901801,67.99988878,230.3500002,2.66304445,3.200000048,103.2666667,130.8666667,11.72666667,14.90666667,3.801333333,3.910666667,4.794,4.866,715.4233333,717.3033333,725.346,728.2326667,6920.666667,5454.666667,60.0199997,59.98666662,0.046846106,0.953153894,130.8666667,0.589544982,0.032716667,,103.2666667,0.805563117,0.250151163,0.749848837,270,,103.2666667,0.805544223,0.24989924,0.75010076,270,103.2666667,0.025816667,103.2666667
2020-03-16 15:30:00+01:00,3/16/2020,0.645833333,116.9571158,116.9555055,0.320589288,0.999974761,69.66122225,233.951111,2.868177772,2.700000048,84.66666667,108.8666667,11.62,14.58,3.14,3.218,4.036,4.088,710.494,713.8653333,717.1213333,720.5193333,5740.666667,4463.333333,59.94000015,59.82666651,0.046846106,0.953153894,108.8666667,0.548200633,0.027216667,,84.66666667,0.830243249,0.249546688,0.750453312,270,,84.66666667,0.830085521,0.248691179,0.751308821,270,84.66666667,0.021166667,84.66666667
2020-03-16 15:45:00+01:00,3/16/2020,0.65625,118.9971837,118.9892762,0.295859868,0.99994214,71.39888882,237.4744446,3.121499986,3.099999905,84.66666667,110.7333333,11.74666667,14.14,3.115333333,3.181333333,4.108,4.177333333,711.7486667,715.3326667,714.9113333,717.0793333,5834,4432,59.97333323,59.96666692,0.046846106,0.953153894,110.7333333,0.504453474,0.027683333,,84.66666667,0.85147862,0.249798493,0.750201507,270,,84.66666667,0.851464221,0.249748128,0.750251872,270,84.66666667,0.021166667,84.66666667
2020-03-16 16:00:00+01:00,3/16/2020,0.666666667,135.1414822,135.1738614,0.380595562,1.000239956,73.20577783,240.9188892,3.440066669,1.399999976,113.1333333,133.2666667,11.96,14.62,4.121333333,4.191333333,4.875333333,4.939333333,721.8226667,724.1086667,720.4533333,725.3906667,6991.333333,5938.666667,59.9600001,60.08666636,0.046846106,0.953153894,133.2666667,0.458515613,0.033316667,,113.1333333,0.868917227,0.249697762,0.750302238,270,,113.1333333,0.869288079,0.250655267,0.749344733,270,113.1333333,0.028283333,113.1333333
2020-03-16 16:15:00+01:00,3/16/2020,0.677083333,132.3849856,132.444985,0.866611791,1.000448551,75.07177785,244.2933331,3.848555549,2.799999952,130.6666667,133.8666667,11.98,15.37333333,4.742666667,4.812,4.874,4.943333333,724.0593333,727.434,722.1953333,726.1486667,6996,6870,54.94666697,54.79333318,0.046846106,0.953153894,133.8666667,0.410602331,0.033466667,,130.6666667,0.860656654,0.212830658,0.787169342,270,,130.6666667,0.859879768,0.211736303,0.788263697,270,130.6666667,0.032666667,130.6666667
2020-03-16 16:30:00+01:00,3/16/2020,0.6875,127.5210111,120.2078317,35.24461533,0.951009476,76.98922229,247.6077779,4.386055581,1.200000048,175.2666667,138.6,12,15.95333333,6.309333333,6.314,4.976,5.058,731.9906667,740.5646667,723.394,726.3853333,7175.333333,9207.333333,39.56666667,39.68000031,0.046846106,0.953153894,138.6,0.360902171,0.03465,,175.2666667,0.747379086,0.114558025,0.885441975,270,,175.2666667,0.748467633,0.115188762,0.884811238,270,175.2666667,0.043816667,175.2666667
2020-03-16 16:45:00+01:00,3/16/2020,0.697916667,90.67861099,90.18167606,3.048740792,0.99508769,78.94999992,250.871111,5.11945556,1.299999952,111.3333333,95.66666667,12,15.95333333,4.044,4.118,3.49,3.522666667,719.4993333,721.4733333,711.056,713.8073333,4897.333333,5810,29.91333326,29.85333328,0.046846106,0.953153894,95.66666667,0.309630028,0.023916667,,111.3333333,0.628550686,0.066609639,0.933390361,270,,111.3333333,0.627808762,0.066348763,0.933651237,270,111.3333333,0.027833333,111.3333333
2020-03-16 17:00:00+01:00,3/16/2020,0.708333333,67.98837204,68.09246635,0.859551466,1.001541792,80.94488881,254.0822225,6.167900017,1.399999976,77.4,72.13333333,11.73333333,14.07333333,2.794,2.836666667,2.674666667,2.694,710.7586667,714.7806667,704.3706667,706.566,3698,3948,22.24666672,22.15333328,0.046846106,0.953153894,72.13333333,0.25710051,0.018033333,,77.4,0.505209803,0.037218735,0.962781265,270,,77.4,0.503874357,0.036910988,0.963089012,270,77.4,0.01935,77.4
2020-03-16 17:15:00+01:00,3/16/2020,0.71875,87.07990858,64.82653448,195.7076859,0.785047521,82.96306678,257.2566669,7.764911117,1.899999976,147.9333333,101.6,11.7,13.59333333,4.928666667,5.082,3.296666667,3.413333333,723.164,729.072,714.2266667,717.1153333,4738.666667,7273.333333,15.78666649,15.76000029,0.046846106,0.953153894,101.6,0.20355156,0.0254,,147.9333333,0.381244448,0.018859335,0.981140665,270,,147.9333333,0.380826382,0.018796077,0.981203923,270,147.9333333,0.036983333,147.9333333
2020-03-16 17:30:00+01:00,3/16/2020,0.729166667,43.76057222,41.92994429,20.53959141,0.976430569,84.99136666,260.3999997,10.42500003,1.100000024,74.8,56.86666667,11.69333333,14.34,2.529333333,2.618,1.972,2.026666667,709.5306667,713.504,703.8386667,704.6426667,2747.333333,3642.666667,9.839999994,9.860000102,0.046846106,0.953153894,56.86666667,0.149336368,0.014216667,,74.8,0.253882214,0.007355585,0.992644415,270,,74.8,0.254214812,0.007385443,0.992614557,270,74.8,0.0187,74.8
2020-03-16 17:45:00+01:00,3/16/2020,0.739583333,20.55868799,20.92639986,0.905497884,1.018849582,87.00194456,263.5233337,15.45533328,0.400000006,23.13333333,21.73333333,11.13333333,11.12,0.913333333,0.943333333,0.900666667,0.899333333,683.3753333,680.4473333,676.894,683.4026667,1144,1215.333333,4.033333304,4.213333305,0.046846106,0.953153894,21.73333333,0.095007258,0.005433333,,23.13333333,0.121964795,0.001238351,0.998761649,270,,23.13333333,0.12506218,0.001351297,0.998648703,270,23.13333333,0.005783333,23.13333333
2020-03-17 06:45:00+01:00,3/17/2020,0.28125,14.45683969,14.56966429,0.180796137,1.008113644,86.17404463,97.38000005,12.97966667,3.5,12.2,11.53333333,8.733333333,8.88,0.440666667,0.436666667,0.422666667,0.426,660.0306667,664.604,665.556,663.4986667,506,541.3333333,-5.580000019,-5.560000022,0.046846106,0.953153894,11.53333333,0.114638299,0.002883333,,12.2,-0.029805375,0.002369299,0.997630701,90,,12.2,-0.029459342,0.002352358,0.997647642,90,12.2,0.00305,12.2
2020-03-17 07:00:00+01:00,3/17/2020,0.291666667,31.53257881,31.67191792,0.236402043,1.004575761,84.1429223,100.5055556,9.161244414,1.5,27.86666667,25.86666667,8.893333333,9.18,1.018666667,1.028666667,0.965333333,0.965333333,684.4706667,687.2266667,679.4273333,681.83,1248.666667,1361.333333,-10.75999991,-10.7266667,0.046846106,0.953153894,25.86666667,0.169140383,0.006466667,,27.86666667,-0.082354543,0.008791086,0.991208914,90,,27.86666667,-0.081784414,0.008736862,0.991263138,90,27.86666667,0.006966667,27.86666667
2020-03-17 07:15:00+01:00,3/17/2020,0.302083333,40.09068103,40.19176509,0.262406469,1.002556507,82.10673337,103.6533332,7.025266674,1,41.2,39.73333333,9.06,9.766666667,1.51,1.525333333,1.457333333,1.474666667,696.8286667,703.5646667,698.7073333,694.3213333,1953.333333,2072.666667,-16.44666659,-16.47999992,0.046846106,0.953153894,39.73333333,0.223274088,0.009933333,,41.2,-0.140806349,0.020458153,0.979541847,90,,41.2,-0.141366012,0.020540592,0.979459408,90,41.2,0.0103,41.2
2020-03-17 07:30:00+01:00,3/17/2020,0.3125,37.80610369,37.91023988,0.204613447,1.002760463,80.08588876,106.8377778,5.693633329,4.5,36.46666667,35.2,9.133333333,9.773333333,1.335333333,1.347333333,1.299333333,1.318,694.82,699.0613333,693.318,687.706,1729.333333,1818,-22.70000013,-22.69333344,0.046846106,0.953153894,35.2,0.276629358,0.0088,,36.46666667,-0.205011095,0.038730956,0.961269044,90,,36.46666667,-0.204902157,0.038708508,0.961291492,90,36.46666667,0.009116667,36.46666667
2020-03-17 07:45:00+01:00,3/17/2020,0.322916667,68.63813273,68.73109356,0.313313364,1.001440794,78.09244436,110.061111,4.79222223,2.299999952,52.93333333,54.73333333,9.206666667,9.94,1.938,1.972,2.016,2.044,701.8953333,702.574,699.2413333,697.1073333,2763.333333,2704,-29.83999964,-30.01333351,0.046846106,0.953153894,54.73333333,0.328849415,0.013683333,,52.93333333,-0.278355533,0.066290854,0.933709146,90,,52.93333333,-0.281076747,0.067045488,0.932954512,90,52.93333333,0.013233333,52.93333333
2020-03-17 08:00:00+01:00,3/17/2020,0.333333333,101.9008244,101.8559442,0.540669409,0.999389717,76.13577779,113.3355557,4.147966652,1,92.33333333,101.0666667,9.54,10.98666667,3.396,3.446,3.729333333,3.715333333,726.4,729.1006667,724.328,734.242,5337.333333,4932.666667,-38.8,-38.93333308,0.046846106,0.953153894,101.0666667,0.37969959,0.025266667,,92.33333333,-0.371839669,0.110331018,0.889668982,90,,92.33333333,-0.373804802,0.111061157,0.888938843,90,92.33333333,0.023083333,92.33333333
2020-03-17 08:15:00+01:00,3/17/2020,0.34375,70.08409161,70.07638618,0.205394587,0.999890178,74.2248887,116.6655556,3.668622218,1.100000024,56.26666667,65.86666667,9.526666667,11.02666667,2.066,2.086,2.401333333,2.409333333,706.836,710.076,712.798,714.8213333,3334.666667,2886.666667,-52.68666662,-52.78666662,0.046846106,0.953153894,65.86666667,0.428910826,0.016466667,,56.26666667,-0.519177003,0.19691325,0.80308675,90,,56.26666667,-0.520463427,0.19760777,0.80239223,90,56.26666667,0.014066667,56.26666667
2020-03-17 08:30:00+01:00,3/17/2020,0.354166667,133.8249322,127.4774542,18.42464638,0.967994407,72.36799995,120.0655555,3.30026665,2.099999905,111.6666667,113.6,9.666666667,11.06,4.18,4.192,4.046,4.094,715.758,714.96,718.138,719.1926667,5787.333333,5962.666667,-60.12666651,-60.05999959,0.046846106,0.953153894,113.6,0.476303759,0.0284,,111.6666667,-0.564332757,0.250957892,0.749042108,90,,111.6666667,-0.563548751,0.250453584,0.749546416,90,111.6666667,0.027916667,111.6666667
2020-03-17 08:45:00+01:00,3/17/2020,0.364583333,353.6196328,208.2347807,421.2721351,0.603247908,70.57277781,123.5333333,3.009911111,2.200000048,551.0666667,416.3333333,10.53333333,16.38666667,20.244,20.08933333,14.33866667,14.548,735.818,740.4293333,740.6073333,745.0286667,21297.33333,29501.33333,-60.00666656,-60.02666651,0.046846106,0.953153894,416.3333333,0.521617663,0.104083333,,551.0666667,-0.514561838,0.250050384,0.749949616,90,,551.0666667,-0.514799534,0.250201559,0.749798441,90,551.0666667,0.137766667,551.0666667
2020-03-17 09:00:00+01:00,3/17/2020,0.375,249.9349709,193.9743232,144.9768715,0.815655727,68.84866672,127.0811113,2.77703334,1.700000048,468.1333333,380.4,11.34,21.68666667,17.41666667,17.14466667,13.26333333,13.334,721.0113333,732.8606667,733.6686667,739.0086667,19396,24784.66667,-60.16666641,-59.86000086,0.046846106,0.953153894,380.4,0.56467414,0.0951,,468.1333333,-0.465927537,0.251260637,0.748739363,90,,468.1333333,-0.462264408,0.248942704,0.751057296,90,468.1333333,0.117033333,468.1333333
2020-03-17 09:15:00+01:00,3/17/2020,0.385416667,121.2565877,119.8495529,0.568315766,0.988327395,67.20333337,130.7111111,2.588511109,2.599999905,133.9333333,140.1333333,10.72666667,16.26,5.079333333,4.863333333,4.955333333,4.839333333,723.0406667,730.2333333,726.5066667,730.148,7029.333333,7148,-60.09333318,-60.01999969,0.046846106,0.953153894,140.1333333,0.605278336,0.035033333,,133.9333333,-0.412559854,0.250705697,0.749294303,90,,133.9333333,-0.4116837,0.250151163,0.749848837,90,133.9333333,0.033483333,133.9333333
2020-03-17 09:30:00+01:00,3/17/2020,0.395833333,213.2183991,212.1369715,1.109986028,0.994922141,65.64600008,134.432222,2.433499993,3.900000095,170.0666667,208,10.77333333,13.46666667,6.305333333,6.359333333,7.488666667,7.490666667,728.5433333,732.8133333,730.098,731.9873333,10823.33333,9194,-59.93333308,-59.65333379,0.046846106,0.953153894,208,0.64327015,0.052,,170.0666667,-0.356400558,0.249496334,0.750503666,90,,170.0666667,-0.353059489,0.247384663,0.752615337,90,170.0666667,0.042516667,170.0666667
2020-03-17 09:45:00+01:00,3/17/2020,0.40625,233.0233573,231.972866,0.813904658,0.995491632,64.18533338,138.2433333,2.305755554,2.299999952,188.1333333,240.6666667,11.24666667,14.70666667,7.069333333,7.168,8.801333333,8.884,729.3993333,732.898,732.8306667,734.3753333,12826,10326.66667,-56.90666656,-57.00666631,0.046846106,0.953153894,240.6666667,0.67846581,0.060166667,,188.1333333,-0.264494626,0.226997757,0.773002243,90,,188.1333333,-0.265702261,0.227729274,0.772270726,90,188.1333333,0.047033333,188.1333333
2020-03-17 10:00:00+01:00,3/17/2020,0.416666667,189.5726646,188.8601149,0.530148232,0.99627316,62.83044429,142.1488888,2.199488894,2,152.2,185.4666667,11.2,14.48,5.714,5.766666667,6.777333333,6.806,726.5833333,729.738,727.3366667,728.566,9764.666667,8294.666667,-53.35999985,-53.36000036,0.046846106,0.953153894,185.4666667,0.710724724,0.046366667,,152.2,-0.165527715,0.201607398,0.798392602,90,,152.2,-0.165527721,0.201607402,0.798392598,90,152.2,0.03805,152.2
2020-03-17 10:15:00+01:00,3/17/2020,0.427083333,261.2246084,254.8654995,9.739782963,0.977304258,61.58999998,146.1477776,2.111899996,3.099999905,221.7333333,267.0666667,11.69333333,15.17333333,8.142,8.273333333,9.591333333,9.718666667,735.9793333,739.5533333,735.4186667,737.6166667,14059.33333,12017.33333,-49.20666656,-49.48666687,0.046846106,0.953153894,267.0666667,0.739906388,0.066766667,,221.7333333,-0.060096843,0.17333374,0.82666626,90,,221.7333333,-0.063420725,0.175187509,0.824812491,90,221.7333333,0.055433333,221.7333333
2020-03-17 10:30:00+01:00,3/17/2020,0.4375,308.435045,297.2966387,17.59044599,0.964824203,60.47433328,150.2377777,2.039400003,2.200000048,284.1333333,339.2666667,12.19333333,17.32666667,10.40533333,10.588,12.182,12.37333333,733.658,737.7726667,734.9806667,735.542,17874,15322.66667,-45.12666677,-45.21999995,0.046846106,0.953153894,339.2666667,0.765868738,0.084816667,,284.1333333,0.041600764,0.147229092,0.852770908,90,,284.1333333,0.040535377,0.14780676,0.85219324,90,284.1333333,0.071033333,284.1333333
2020-03-17 10:45:00+01:00,3/17/2020,0.447916667,292.161397,285.8246063,8.334161696,0.979780096,59.48988889,154.4155555,1.979855561,2.099999905,268.0666667,317.3333333,12.40666667,17.86,9.781333333,9.965333333,11.39933333,11.544,731.2953333,736.5733333,731.876,732.546,16616.66667,14371.33333,-40.52000046,-41.00666682,0.046846106,0.953153894,317.3333333,0.788525822,0.079333333,,268.0666667,0.144211095,0.119910393,0.880089607,90,,268.0666667,0.139001924,0.122683381,0.877316619,90,268.0666667,0.067016667,268.0666667
2020-03-17 11:00:00+01:00,3/17/2020,0.458333333,413.8596415,340.1308417,128.0951643,0.829939887,58.64499999,158.6755558,1.931633331,3.599999905,384.1333333,477.6666667,12.67333333,18.42666667,13.77066667,14.036,16.638,16.78,726.44,735.2686667,728.8406667,736.83,24186.66667,20170,-35.49333293,-35.87333323,0.046846106,0.953153894,477.6666667,0.807777824,0.119416667,,384.1333333,0.243348437,0.092908458,0.907091542,90,,384.1333333,0.239662537,0.094842768,0.905157232,90,384.1333333,0.096033333,384.1333333
2020-03-17 11:15:00+01:00,3/17/2020,0.46875,430.3364295,373.405248,94.12243668,0.87416576,57.94811122,163.0033332,1.894155553,4.800000191,420.0666667,534.2666667,13.17333333,20.58666667,15.15933333,15.462,19.09666667,18.94733333,724.7446667,733.0793333,721.404,736.422,27420.66667,22010,-30.09333344,-30.27333336,0.046846106,0.953153894,534.2666667,0.823518024,0.133566667,,420.0666667,0.334927426,0.067395116,0.932604884,90,,420.0666667,0.333416385,0.068184863,0.931815137,90,420.0666667,0.105016667,420.0666667
2020-03-17 11:30:00+01:00,3/17/2020,0.479166667,409.1381371,351.8503516,94.18263821,0.885411906,57.40477782,167.3933333,1.866011108,1.799999952,427.2666667,546.0666667,13.5,20.96,15.52933333,15.768,19.39,19.68,724.372,734.6973333,727.0693333,728.8386667,28259.33333,22494,-24.29333369,-24.47333361,0.046846106,0.953153894,546.0666667,0.835699249,0.136516667,,427.2666667,0.415349144,0.044274425,0.955725575,90,,427.2666667,0.414124313,0.044922911,0.955077089,90,427.2666667,0.106816667,427.2666667
2020-03-17 11:45:00+01:00,3/17/2020,0.489583333,313.3940742,306.4742225,8.348428693,0.979789128,57.0198889,171.83,1.846755559,3.799999952,285.6,311.8,13.38,19.30666667,10.552,10.83133333,11.51733333,11.60533333,729.62,731.2886667,725.7173333,726.9453333,16614,15451.33333,-18.01333313,-18.02666696,0.046846106,0.953153894,311.8,0.844266019,0.07795,,285.6,0.480801862,0.02450771,0.97549229,90,,285.6,0.480736292,0.024543706,0.975456294,90,285.6,0.0714,285.6
2020-03-17 12:00:00+01:00,3/17/2020,0.5,444.292966,400.782212,67.12818304,0.916157483,56.79744445,176.3,1.835822223,2.799999952,413.0666667,501.2666667,13.82,20.09333333,14.902,15.39133333,18.10133333,18.27866667,728.7626667,729.6806667,727.0133333,728.9813333,26203.33333,21841.33333,-11.39333324,-11.54666662,0.046846106,0.953153894,501.2666667,0.849179114,0.125316667,,413.0666667,0.526142924,0.009852917,0.990147083,90,,413.0666667,0.525709889,0.010119001,0.989880999,90,413.0666667,0.103266667,413.0666667
2020-03-17 12:15:00+01:00,3/17/2020,0.510416667,308.1513285,303.1146518,3.668682061,0.984913949,56.73900015,180.7877777,1.833211066,3.700000048,323.8666667,364.8666667,13.65333333,19.93333333,11.81333333,12.15866667,13.36733333,13.44133333,729.134,732.604,724.0986667,725.4653333,19236,17310.66667,-4.513333329,-4.340000025,0.046846106,0.953153894,364.8666667,0.850419832,0.091216667,,323.8666667,0.54765772,0.001550476,0.998449524,90,,323.8666667,0.547751107,0.001433727,0.998566273,90,323.8666667,0.080966667,323.8666667
2020-03-17 12:30:00+01:00,3/17/2020,0.520833333,354.1046597,348.1920875,5.242846812,0.983522664,56.84644449,185.25,1.838111126,4.599999905,343,376.5333333,13.76666667,19.45333333,12.43133333,12.75266667,13.72066667,13.80066667,730.762,736.64,729.7906667,731.21,19900,18294.66667,2.780000019,3.040000006,0.046846106,0.953153894,376.5333333,0.847980961,0.094133333,,343,0.549956612,0.000588436,0.999411564,270,,343,0.550177802,0.000703623,0.999296377,270,343,0.08575,343
2020-03-17 12:45:00+01:00,3/17/2020,0.53125,264.3326765,261.9937073,0.872021502,0.99133887,57.11733331,189.7188889,1.851466665,3.5,271.8666667,294.8,13.80666667,20.22,9.974666667,10.18866667,10.866,10.87866667,728.0193333,734.2113333,726.5086667,728.5553333,15657.33333,14604.66667,10.19333331,9.793333403,0.046846106,0.953153894,294.8,0.841867434,0.0737,,271.8666667,0.55943972,0.007891897,0.992108103,270,,271.8666667,0.559122757,0.007286152,0.992713848,270,271.8666667,0.067966667,271.8666667
2020-03-17 13:00:00+01:00,3/17/2020,0.541666667,280.720723,278.4202259,1.786470753,0.991872043,57.54977777,194.1400001,1.873455552,0.699999988,260.9333333,271.6666667,13.62,19.12666667,9.570666667,9.805333333,10.126,10.182,730.6286667,734.8126667,726.5166667,731.218,14633.33333,14073.33333,17.14000009,16.77333317,0.046846106,0.953153894,271.6666667,0.832119055,0.067916667,,260.9333333,0.573489716,0.022206249,0.977793751,270,,260.9333333,0.573229275,0.021273042,0.978726958,270,260.9333333,0.065233333,260.9333333
2020-03-17 13:15:00+01:00,3/17/2020,0.552083333,347.0430471,339.2559848,11.21588053,0.979460543,58.13955553,198.5155557,1.904055556,4.5,325.5333333,344.4666667,13.92666667,19.97333333,11.858,12.14333333,12.65666667,12.796,732.228,737.2973333,731.752,733.5606667,18447.33333,17461.33333,23.54000015,23.31333338,0.046846106,0.953153894,344.4666667,0.8187616,0.086116667,,325.5333333,0.591647095,0.041609265,0.958390735,270,,325.5333333,0.591498254,0.040822846,0.959177154,270,325.5333333,0.081383333,325.5333333
2020-03-17 13:30:00+01:00,3/17/2020,0.5625,264.3891239,261.3433211,2.110176432,0.989463317,58.8811111,202.8233332,1.944388889,4.199999809,279.2666667,310.9333333,13.97333333,20.73333333,10.14333333,10.32666667,11.38533333,11.41133333,729.408,735.87,727.1353333,731.7133333,16437.33333,14833.33333,30.39999987,29.24666646,0.046846106,0.953153894,310.9333333,0.801868912,0.077733333,,279.2666667,0.613800257,0.068743165,0.931256835,270,,279.2666667,0.613174905,0.063737783,0.936262217,270,279.2666667,0.069816667,279.2666667
2020-03-17 13:45:00+01:00,3/17/2020,0.572916667,256.4799254,253.4364421,3.132341287,0.988598775,59.76688885,207.0588889,1.995266671,3.599999905,236.8666667,256.8,13.70666667,18.97333333,8.719333333,8.844,9.563333333,9.626,727.0213333,732.946,725.8986667,729.304,13794,12706.66667,36.12666651,35.32666677,0.046846106,0.953153894,256.8,0.781510961,0.0642,,236.8666667,0.638420919,0.096142213,0.903857787,270,,236.8666667,0.638071115,0.092065723,0.907934277,270,236.8666667,0.059216667,236.8666667
2020-03-17 14:00:00+01:00,3/17/2020,0.583333333,222.0866331,219.3953508,2.778330209,0.988432472,60.7907778,211.2111115,2.05837778,2,208,239.2,13.64,18.94666667,7.643333333,7.745333333,8.898666667,8.942,727.9326667,731.8986667,727.364,731.106,12852,11132.66667,41.76666743,40.64666646,0.046846106,0.953153894,239.2,0.757767721,0.0598,,208,0.665258872,0.127068181,0.872931819,270,,208,0.664891375,0.120629495,0.879370505,270,208,0.052,208
2020-03-17 14:15:00+01:00,3/17/2020,0.59375,186.1260398,183.8862386,3.729009466,0.98764681,61.94455566,215.2755556,2.135111107,3.099999905,165.0666667,180.2666667,13.46666667,18.02,6.093333333,6.192666667,6.712666667,6.776,724.268,726.834,724.746,726.3753333,9664.666667,8821.333333,46.79333318,45.54666621,0.046846106,0.953153894,180.2666667,0.730736539,0.045066667,,165.0666667,0.693476772,0.157684039,0.842315961,270,,165.0666667,0.693179776,0.149835948,0.850164052,270,165.0666667,0.041266667,165.0666667
